"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Arbeitslose - Anteil","weiblich",2013,"24 Feldmoching - Hasenbergl",4.9,900.3,18556,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2013,"25 Laim",3.7,705.5,19044.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"Stadt München",3.5,17311.3,498628,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"01 Altstadt - Lehel",2,141,7192.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"02 Ludwigsvorstadt - Isarvorstadt",2.8,515.3,18569,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"03 Maxvorstadt",2.5,495.8,19883.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"04 Schwabing - West",2.4,586,24310.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"05 Au - Haidhausen",2.6,567,22097.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"06 Sendling",3.9,562.5,14533,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"07 Sendling - Westpark",4.1,767.8,18725.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"08 Schwanthalerhöhe",4,429.5,10610.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"09 Neuhausen - Nymphenburg",2.8,957.3,34607.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"10 Moosach",4.6,777.8,16870,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"11 Milbertshofen - Am Hart",5.3,1285.3,24393.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"12 Schwabing - Freimann",2.8,665.5,24045.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"13 Bogenhausen",2.7,757,27574,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"14 Berg am Laim",4.4,651.3,14682.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"15 Trudering - Riem",3.5,754,21745.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"16 Ramersdorf - Perlach",4.9,1749.3,35665.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"17 Obergiesing - Fasangarten",3.8,686.8,18038.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"18 Untergiesing - Harlaching",3.1,552.5,17752.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3.1,882,28567.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"20 Hadern",3.5,571.5,16199.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"21 Pasing - Obermenzing",2.9,670.8,22951,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"22 Aubing - Lochhausen - Langwied",3.5,449.5,12881,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"23 Allach - Untermenzing",2.8,269.8,9767.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"24 Feldmoching - Hasenbergl",4.6,835,18187.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2012,"25 Laim",3.5,650.5,18776.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"Stadt München",3.6,17695,489639.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"01 Altstadt - Lehel",2.3,165,7059.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"02 Ludwigsvorstadt - Isarvorstadt",3,537.3,18066.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"03 Maxvorstadt",2.7,531,19547.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"04 Schwabing - West",2.5,587.3,23949.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"05 Au - Haidhausen",2.7,592.5,21718,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"06 Sendling",4,567.8,14322.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"07 Sendling - Westpark",4.3,800.3,18460.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"08 Schwanthalerhöhe",4.2,436.3,10332.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"09 Neuhausen - Nymphenburg",2.8,955.8,33685.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"10 Moosach",4.8,790.5,16640.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"11 Milbertshofen - Am Hart",5.3,1270.8,23814.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"12 Schwabing - Freimann",2.8,672.3,23671,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"13 Bogenhausen",2.9,791.5,27153.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"14 Berg am Laim",4.1,585,14337,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"15 Trudering - Riem",3.3,697,21402.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"16 Ramersdorf - Perlach",5.2,1851,35434.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"17 Obergiesing - Fasangarten",3.7,656.8,17648.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"18 Untergiesing - Harlaching",3,518,17418.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3.5,967,28007.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"20 Hadern",3.6,579.5,16044,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"21 Pasing - Obermenzing",3,677.3,22455,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"22 Aubing - Lochhausen - Langwied",3.7,465.8,12522.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"23 Allach - Untermenzing",3,286,9544.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"24 Feldmoching - Hasenbergl",4.8,857,17877.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2011,"25 Laim",3.6,664.3,18527,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"Stadt München",3.9,18724,481402,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"01 Altstadt - Lehel",2.6,176.5,6886.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"02 Ludwigsvorstadt - Isarvorstadt",3.3,581.5,17664,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"03 Maxvorstadt",2.9,568.3,19269,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"04 Schwabing - West",2.8,653.8,23677.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"05 Au - Haidhausen",3,634,21344,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"06 Sendling",4.3,601,14131,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"07 Sendling - Westpark",4.6,839,18381.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"08 Schwanthalerhöhe",4.9,495.5,10153.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"09 Neuhausen - Nymphenburg",3,987.3,32966.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"10 Moosach",4.8,790.5,16455.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"11 Milbertshofen - Am Hart",5.4,1276.3,23550.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"12 Schwabing - Freimann",3,705.5,23210.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"13 Bogenhausen",3.1,833.8,26753.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"14 Berg am Laim",4.5,627.5,14010.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"15 Trudering - Riem",3.2,667,20727.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"16 Ramersdorf - Perlach",5.5,1943.8,35134,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"17 Obergiesing - Fasangarten",3.9,671.8,17188.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"18 Untergiesing - Harlaching",3.4,586.3,17139.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3.7,1012,27585.5,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"20 Hadern",4.2,658.8,15819,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"21 Pasing - Obermenzing",3.3,726.8,21954.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"22 Aubing - Lochhausen - Langwied",4,493.8,12252,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"23 Allach - Untermenzing",3.3,310.5,9389.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"24 Feldmoching - Hasenbergl",5,886,17572.3,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","weiblich",2010,"25 Laim",3.7,666.5,18184.8,"Arbeitslose (weiblich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (weiblich)"
"Arbeitslose - Anteil","deutsch",2009,"Stadt München",3.8,26861.5,698234,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"01 Altstadt - Lehel",2.6,280.5,10690.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"02 Ludwigsvorstadt - Isarvorstadt",3.7,984.3,26757.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"03 Maxvorstadt",3.1,905.3,29472.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"04 Schwabing - West",3.1,1080.3,35048.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"05 Au - Haidhausen",3.1,994.3,31817.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"06 Sendling",4.2,869.3,20659,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"07 Sendling - Westpark",4.5,1187.3,26408,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"08 Schwanthalerhöhe",5.2,690.5,13366.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"09 Neuhausen - Nymphenburg",3.1,1495.3,47906,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"10 Moosach",4.9,1132,23178,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"11 Milbertshofen - Am Hart",5.5,1580.3,28656.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"12 Schwabing - Freimann",3.4,1176,34756.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"13 Bogenhausen",2.8,1127.3,40472,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"14 Berg am Laim",4.4,836.8,19037,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"15 Trudering - Riem",2.9,910.8,31707.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"16 Ramersdorf - Perlach",4.8,2243.5,46794.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"17 Obergiesing - Fasangarten",4.6,1088.3,23729,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"18 Untergiesing - Harlaching",4.3,1102,25924,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3.5,1421.3,41086.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"20 Hadern",3.6,796.3,22028,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"21 Pasing - Obermenzing",3.2,1097.3,34387.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"22 Aubing - Lochhausen - Langwied",3.8,698,18596.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"23 Allach - Untermenzing",3.1,466.3,15024.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"24 Feldmoching - Hasenbergl",4.6,1117.5,24251.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2009,"25 Laim",4.1,1097.5,26477.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"Stadt München",3.3,23310,697257.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"01 Altstadt - Lehel",2.3,246,10769,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"02 Ludwigsvorstadt - Isarvorstadt",3.3,881.3,26540.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"03 Maxvorstadt",2.7,798.8,29122.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"04 Schwabing - West",2.7,929.5,35026.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"05 Au - Haidhausen",2.8,871,31649.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"06 Sendling",3.4,692.3,20443.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"07 Sendling - Westpark",3.8,996,26434.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"08 Schwanthalerhöhe",4.7,611.3,12875,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"09 Neuhausen - Nymphenburg",2.8,1325.5,47265.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"10 Moosach",4.5,1043.8,23404,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"11 Milbertshofen - Am Hart",4.8,1372.3,28595.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"12 Schwabing - Freimann",3,1053.5,34853.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"13 Bogenhausen",2.4,970.8,40909.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"14 Berg am Laim",3.8,727,19150,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"15 Trudering - Riem",2.5,781.8,30987,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"16 Ramersdorf - Perlach",4.2,1969.3,47309.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"17 Obergiesing - Fasangarten",4.1,981,23748.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"18 Untergiesing - Harlaching",3.7,959.5,25745,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",2.9,1195.3,41395.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"20 Hadern",3,667.8,22149.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"21 Pasing - Obermenzing",2.6,897.3,34442,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"22 Aubing - Lochhausen - Langwied",3.2,605,18744.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"23 Allach - Untermenzing",2.6,388.3,14944,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"24 Feldmoching - Hasenbergl",4.3,1055.3,24433,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2008,"25 Laim",3.5,921.3,26318.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2007,"Stadt München",3.8,26582.3,691036.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2007,"01 Altstadt - Lehel",2.6,277.3,10657.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2007,"02 Ludwigsvorstadt - Isarvorstadt",3.8,972,25816.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2007,"03 Maxvorstadt",3.3,932.5,28055.3,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2007,"04 Schwabing - West",3.1,1071.5,34320.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2007,"05 Au - Haidhausen",3.3,1016,31193.5,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
"Arbeitslose - Anteil","deutsch",2007,"06 Sendling",4.1,834.3,20133.8,"Arbeitslose (deutsch)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)"
